step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1505,743048,12040,0.025539502369955752,1.0,1.0,0.01618417521696437,1.0,1.0,,,,,,
1506,743440,12048,0.022756148309339547,1.0,1.0,,,,,,,,,
1507,743960,12056,0.015038605897161916,1.0,1.0,,,,,,,,,
1508,744480,12064,0.01875295802090937,0.875,0.972972972972973,,,,,,,,,
1509,744936,12072,0.0198696053518179,1.0,1.0,,,,,,,,,
1510,745520,12080,0.01795746030765783,1.0,1.0,,,,,,,,,
1511,745976,12088,0.019387835704679574,1.0,1.0,,,,,,,,,
1512,746496,12096,0.019338761651225146,1.0,1.0,,,,,,,,,
1513,747080,12104,0.015703657321787134,1.0,1.0,0.016453552153038932,1.0,1.0,,,,,,
1514,747600,12112,0.02484905094842483,1.0,1.0,,,,,,,,,
1515,747992,12120,0.025130608901846624,1.0,1.0,,,,,,,,,
1516,748384,12128,0.023099367857473425,1.0,1.0,,,,,,,,,
1517,748904,12136,0.017860371227578907,0.875,0.9714285714285714,,,,,,,,,
1518,749488,12144,0.018718606650048056,1.0,1.0,,,,,,,,,
1519,749880,12152,0.022986390195248344,1.0,1.0,,,,,,,,,
1520,750400,12160,0.021505257609407663,1.0,1.0,,,,,,,,,
1521,750920,12168,0.019312875913877415,1.0,1.0,0.02422492814448718,1.0,1.0,,,,,,
1522,751440,12176,0.02207266411255409,1.0,1.0,,,,,,,,,
1523,751960,12184,0.0175387984844527,0.875,0.9714285714285714,,,,,,,,,
1524,752352,12192,0.022612582539129757,1.0,1.0,,,,,,,,,
1525,752872,12200,0.01636662213950213,1.0,1.0,,,,,,,,,
1526,753264,12208,0.020772575890540487,1.0,1.0,,,,,,,,,
1527,753656,12216,0.028290789510466482,0.875,0.9722222222222222,,,,,,,,,
1528,754048,12224,0.02109209336267769,1.0,1.0,,,,,,,,,
1529,754504,12232,0.01956011611358202,1.0,1.0,0.01921049368128059,1.0,1.0,,,,,,
1530,755088,12240,0.020016546583103194,1.0,1.0,,,,,,,,,
1531,755608,12248,0.018693361660065362,1.0,1.0,,,,,,,,,
1532,756128,12256,0.023899268347919805,1.0,1.0,,,,,,,,,
1533,756520,12264,0.024616118032534707,1.0,1.0,,,,,,,,,
1534,757040,12272,0.020111659606271492,1.0,1.0,,,,,,,,,
1535,757624,12280,0.019811149071837533,1.0,1.0,,,,,,,,,
1536,758080,12288,0.020718430554516696,1.0,1.0,,,,,,,,,
1537,758536,12296,0.023535906340022093,1.0,1.0,0.019161384053973936,1.0,1.0,,,,,,
1538,758928,12304,0.024853664036293143,1.0,1.0,,,,,,,,,
1539,759448,12312,0.01942847351067802,1.0,1.0,,,,,,,,,
1540,759968,12320,0.017641155727595628,1.0,1.0,,,,,,,,,
1541,760552,12328,0.020058449444340303,1.0,1.0,,,,,,,,,
1542,761072,12336,0.0208915928193841,1.0,1.0,,,,,,,,,
1543,761592,12344,0.015443943062145006,1.0,1.0,,,,,,,,,
1544,762048,12352,0.02250207092463713,1.0,1.0,,,,,,,,,
1545,762568,12360,0.019652036477337965,1.0,1.0,0.02121578617097462,1.0,1.0,,,,,,
1546,762960,12368,0.024801804276762023,1.0,1.0,,,,,,,,,
1547,763480,12376,0.023028398971314916,1.0,1.0,,,,,,,,,
1548,764000,12384,0.020910314581823648,1.0,1.0,,,,,,,,,
1549,764520,12392,0.01890163387532807,1.0,1.0,,,,,,,,,
1550,764976,12400,0.015162292838122262,1.0,1.0,,,,,,,,,
1551,765432,12408,0.019207975446051056,1.0,1.0,,,,,,,,,
1552,765952,12416,0.021725182286311304,0.875,0.9722222222222222,,,,,,,,,
1553,766408,12424,0.028329513508099247,1.0,1.0,0.015179187945294019,1.0,1.0,,,,,,
1554,766800,12432,0.0214031679227128,1.0,1.0,,,,,,,,,
1555,767384,12440,0.015312286159249436,1.0,1.0,,,,,,,,,
1556,767904,12448,0.018760528660725875,1.0,1.0,,,,,,,,,
1557,768424,12456,0.018716578067023308,1.0,1.0,,,,,,,,,
1558,768880,12464,0.024425389714323262,1.0,1.0,,,,,,,,,
1559,769208,12472,0.024954726356861783,1.0,1.0,,,,,,,,,
1560,769728,12480,0.018317078598283132,1.0,1.0,,,,,,,,,
1561,770248,12488,0.020025589140597183,1.0,1.0,0.018665083744181833,1.0,1.0,,,,,,
1562,770704,12496,0.02078541341042314,1.0,1.0,,,,,,,,,
1563,771224,12504,0.019611655767398463,1.0,1.0,,,,,,,,,
1564,771680,12512,0.021347324746930667,1.0,1.0,,,,,,,,,
1565,772136,12520,0.023496428181939588,1.0,1.0,,,,,,,,,
1566,772656,12528,0.016635488421351326,1.0,1.0,,,,,,,,,
1567,773048,12536,0.02194065943417682,1.0,1.0,,,,,,,,,
1568,773504,12544,0.020146091946052536,1.0,1.0,,,,,,,,,
1569,773960,12552,0.025904871347215978,1.0,1.0,0.01880812367853802,1.0,1.0,,,,,,
1570,774544,12560,0.0176564759583718,0.875,0.972972972972973,,,,,,,,,
1571,774936,12568,0.02112254245668821,1.0,1.0,,,,,,,,,
1572,775392,12576,0.019404156945854293,1.0,1.0,,,,,,,,,
1573,775784,12584,0.025427838838082032,1.0,1.0,,,,,,,,,
1574,776368,12592,0.0198439801421951,1.0,1.0,,,,,,,,,
1575,776888,12600,0.022344871204983234,1.0,1.0,,,,,,,,,
1576,777344,12608,0.024474334201899577,1.0,1.0,,,,,,,,,
1577,777928,12616,0.015279217491632767,1.0,1.0,0.022252460405838816,1.0,1.0,,,,,,
1578,778448,12624,0.015092643050919539,1.0,1.0,,,,,,,,,
1579,778904,12632,0.019818186710155065,1.0,1.0,,,,,,,,,
1580,779360,12640,0.0230644212334614,1.0,1.0,,,,,,,,,
1581,779816,12648,0.02146533624418021,1.0,1.0,,,,,,,,,
1582,780400,12656,0.01663989880715859,1.0,1.0,,,,,,,,,
1583,780792,12664,0.02204887134153719,1.0,1.0,,,,,,,,,
1584,781184,12672,0.022186276804010835,0.875,0.9722222222222222,,,,,,,,,
1585,781640,12680,0.023845345080907444,1.0,1.0,0.02309038889587347,1.0,1.0,,,,,,
1586,782096,12688,0.021601525767551064,1.0,1.0,,,,,,,,,
1587,782552,12696,0.017746326731231197,1.0,1.0,,,,,,,,,
1588,783072,12704,0.020352404662116234,1.0,1.0,,,,,,,,,
1589,783592,12712,0.024694730617753746,1.0,1.0,,,,,,,,,
1590,784048,12720,0.019325545302045718,1.0,1.0,,,,,,,,,
1591,784504,12728,0.02336527394638555,1.0,1.0,,,,,,,,,
1592,785024,12736,0.017922135493449762,1.0,1.0,,,,,,,,,
1593,785480,12744,0.020068892736805195,1.0,1.0,0.014970135726984204,1.0,1.0,,,,,,
1594,785936,12752,0.019581980867727493,1.0,1.0,,,,,,,,,
1595,786520,12760,0.016671723484482523,1.0,1.0,,,,,,,,,
1596,786976,12768,0.02143478138846375,1.0,1.0,,,,,,,,,
1597,787496,12776,0.019193935708699504,1.0,1.0,,,,,,,,,
1598,788016,12784,0.0157978898532462,1.0,1.0,,,,,,,,,
1599,788408,12792,0.025147789181270728,1.0,1.0,,,,,,,,,
1600,788864,12800,0.02001780306493268,1.0,1.0,,,,,,,,,
1601,789448,12808,0.016449551647038436,1.0,1.0,0.023540527925785155,1.0,1.0,,,,,,
1602,789904,12816,0.02699949621120869,1.0,1.0,,,,,,,,,
1603,790424,12824,0.02154855879202951,1.0,1.0,,,,,,,,,
1604,790944,12832,0.013421644559048988,1.0,1.0,,,,,,,,,
1605,791592,12840,0.01785425947278541,1.0,1.0,,,,,,,,,
1606,792048,12848,0.02338464272327307,1.0,1.0,,,,,,,,,
1607,792568,12856,0.022138365215219974,1.0,1.0,,,,,,,,,
1608,792960,12864,0.022423469130907387,0.875,0.9722222222222222,,,,,,,,,
1609,793416,12872,0.0215980405683384,1.0,1.0,0.02255912437617706,1.0,1.0,,,,,,
1610,794000,12880,0.021163872241676547,1.0,1.0,,,,,,,,,
1611,794456,12888,0.018448403362052657,1.0,1.0,,,,,,,,,
1612,794976,12896,0.023530011130544176,1.0,1.0,,,,,,,,,
1613,795432,12904,0.020018162077118883,1.0,1.0,,,,,,,,,
1614,795888,12912,0.018703148850690802,1.0,1.0,,,,,,,,,
1615,796344,12920,0.02039518268705118,1.0,1.0,,,,,,,,,
1616,796928,12928,0.023326496561840375,1.0,1.0,,,,,,,,,
1617,797576,12936,0.015964453635722638,1.0,1.0,0.025915597508771964,1.0,1.0,,,,,,
1618,798096,12944,0.018448772950529584,1.0,1.0,,,,,,,,,
1619,798552,12952,0.025849513632235057,1.0,1.0,,,,,,,,,
1620,799008,12960,0.020877982264598242,1.0,1.0,,,,,,,,,
1621,799464,12968,0.022285707991813238,1.0,1.0,,,,,,,,,
1622,799920,12976,0.021047897043588466,1.0,1.0,,,,,,,,,
1623,800312,12984,0.0222155480054684,1.0,1.0,,,,,,,,,
1624,800896,12992,0.01809535811647113,1.0,1.0,,,,,,,,,
1625,801416,13000,0.021033005875942985,1.0,1.0,0.022265073017151384,1.0,1.0,,,,,,
1626,801872,13008,0.020263873101792538,1.0,1.0,,,,,,,,,
1627,802264,13016,0.02346430842689938,1.0,1.0,,,,,,,,,
1628,802784,13024,0.021528377682920614,1.0,1.0,,,,,,,,,
1629,803304,13032,0.018916274309387526,0.875,0.9166666666666666,,,,,,,,,
1630,803824,13040,0.018967464755763178,1.0,1.0,,,,,,,,,
1631,804344,13048,0.019760156173664965,1.0,1.0,,,,,,,,,
1632,804736,13056,0.021449094892470866,1.0,1.0,,,,,,,,,
1633,805256,13064,0.019688809593638015,1.0,1.0,0.018711023877263186,1.0,1.0,,,,,,
1634,805904,13072,0.013941969912410479,1.0,1.0,,,,,,,,,
1635,806360,13080,0.01851844983409163,1.0,1.0,,,,,,,,,
1636,806816,13088,0.017093789722438798,0.875,0.9722222222222222,,,,,,,,,
1637,807336,13096,0.01636041590644963,1.0,1.0,,,,,,,,,
1638,807856,13104,0.02360732283978409,1.0,1.0,,,,,,,,,
1639,808376,13112,0.020055886916073382,1.0,1.0,,,,,,,,,
1640,808960,13120,0.018744469582319914,1.0,1.0,,,,,,,,,
1641,809480,13128,0.021062120622380262,1.0,1.0,0.02301523791601338,1.0,1.0,,,,,,
1642,809936,13136,0.021502019951858853,1.0,1.0,,,,,,,,,
1643,810456,13144,0.021336226198422722,0.875,0.972972972972973,,,,,,,,,
1644,810912,13152,0.0248892163344461,1.0,1.0,,,,,,,,,
1645,811432,13160,0.01748946896791761,1.0,1.0,,,,,,,,,
1646,811824,13168,0.022091238249391517,0.875,0.9705882352941176,,,,,,,,,
1647,812280,13176,0.02304197551186527,1.0,1.0,,,,,,,,,
1648,812864,13184,0.014077618647309113,1.0,1.0,,,,,,,,,
1649,813320,13192,0.020825360604081102,1.0,1.0,0.018085365614335533,1.0,1.0,,,,,,
1650,813776,13200,0.0242099553235601,1.0,1.0,,,,,,,,,
1651,814232,13208,0.017493247429919315,1.0,1.0,,,,,,,,,
1652,814752,13216,0.018544923555272836,1.0,1.0,,,,,,,,,
1653,815208,13224,0.023817839979809324,1.0,1.0,,,,,,,,,
1654,815664,13232,0.0206429824806033,1.0,1.0,,,,,,,,,
1655,816248,13240,0.02114411265998985,1.0,1.0,,,,,,,,,
1656,816768,13248,0.01929917879076018,1.0,1.0,,,,,,,,,
1657,817288,13256,0.0230897562491878,1.0,1.0,0.024189622519030125,1.0,1.0,,,,,,
1658,817808,13264,0.01999250818765067,1.0,1.0,,,,,,,,,
1659,818328,13272,0.018210599179982773,1.0,1.0,,,,,,,,,
1660,818848,13280,0.015857564781414472,1.0,1.0,,,,,,,,,
1661,819432,13288,0.017904491707479077,1.0,1.0,,,,,,,,,
1662,819888,13296,0.0232405006244015,1.0,1.0,,,,,,,,,
1663,820280,13304,0.022165593255426923,1.0,1.0,,,,,,,,,
1664,820736,13312,0.020519004769822425,1.0,1.0,,,,,,,,,
1665,821192,13320,0.020586646428710203,1.0,1.0,0.01964536532923966,1.0,1.0,,,,,,
1666,821648,13328,0.024717984946123258,0.875,0.9722222222222222,,,,,,,,,
1667,822168,13336,0.020208102901160714,1.0,1.0,,,,,,,,,
1668,822624,13344,0.023246253145355104,1.0,1.0,,,,,,,,,
1669,823144,13352,0.019370168914599598,1.0,1.0,,,,,,,,,
1670,823600,13360,0.016561600545588664,1.0,1.0,,,,,,,,,
1671,824120,13368,0.01969782504332704,1.0,1.0,,,,,,,,,
1672,824704,13376,0.021513257002647272,1.0,1.0,,,,,,,,,
1673,825160,13384,0.021886823841500893,0.875,0.9714285714285714,0.016980616524370083,1.0,1.0,,,,,,
1674,825616,13392,0.0286823335781392,1.0,1.0,,,,,,,,,
1675,826136,13400,0.019317566207827628,0.875,0.972972972972973,,,,,,,,,
1676,826592,13408,0.02452912056108297,1.0,1.0,,,,,,,,,
1677,827048,13416,0.022930968840303694,1.0,1.0,,,,,,,,,
1678,827568,13424,0.0207066683622145,0.875,0.9722222222222222,,,,,,,,,
1679,828024,13432,0.020550149213648894,1.0,1.0,,,,,,,,,
1680,828480,13440,0.01871711131368381,1.0,1.0,,,,,,,,,
1681,828872,13448,0.029633506946462492,0.875,0.9722222222222222,0.01726989108994369,1.0,1.0,,,,,,
1682,829456,13456,0.01931326874091436,1.0,1.0,,,,,,,,,
1683,829912,13464,0.020853099384044164,1.0,1.0,,,,,,,,,
1684,830432,13472,0.01841813821392321,1.0,1.0,,,,,,,,,
1685,830888,13480,0.016849476440098824,1.0,1.0,,,,,,,,,
1686,831472,13488,0.015744227356681774,1.0,1.0,,,,,,,,,
1687,831992,13496,0.013779611265440472,1.0,1.0,,,,,,,,,
1688,832512,13504,0.019250385567306367,1.0,1.0,,,,,,,,,
1689,832840,13512,0.023396223186954467,1.0,1.0,0.020855027247189045,1.0,1.0,,,,,,
1690,833360,13520,0.01850956803457217,1.0,1.0,,,,,,,,,
1691,833880,13528,0.0195159530230593,1.0,1.0,,,,,,,,,
1692,834400,13536,0.01772179784381521,1.0,1.0,,,,,,,,,
1693,834856,13544,0.01888610394593437,1.0,1.0,,,,,,,,,
1694,835376,13552,0.018918030610912275,1.0,1.0,,,,,,,,,
1695,835896,13560,0.01637377853761794,1.0,1.0,,,,,,,,,
1696,836480,13568,0.017072985653446292,1.0,1.0,,,,,,,,,
1697,836936,13576,0.022555583054847898,1.0,1.0,0.021381538822265296,1.0,1.0,,,,,,
1698,837456,13584,0.016172251925020885,1.0,1.0,,,,,,,,,
1699,837848,13592,0.02352828063157374,1.0,1.0,,,,,,,,,
1700,838368,13600,0.016775244548043723,1.0,1.0,,,,,,,,,
1701,838760,13608,0.026629604401490797,1.0,1.0,,,,,,,,,
1702,839280,13616,0.024116324244032906,1.0,1.0,,,,,,,,,
1703,839800,13624,0.02298276512541688,1.0,1.0,,,,,,,,,
1704,840256,13632,0.020726203216030952,1.0,1.0,,,,,,,,,
1705,840840,13640,0.01504785303100433,1.0,1.0,0.02010612834993961,1.0,1.0,,,,,,
1706,841296,13648,0.021565051615722062,1.0,1.0,,,,,,,,,
1707,841816,13656,0.021755096960206034,1.0,1.0,,,,,,,,,
1708,842336,13664,0.019811517759553674,1.0,1.0,,,,,,,,,
1709,842856,13672,0.017556382690247015,1.0,1.0,,,,,,,,,
1710,843376,13680,0.02170312680675477,1.0,1.0,,,,,,,,,
1711,843768,13688,0.024972570561689195,1.0,1.0,,,,,,,,,
1712,844224,13696,0.021555943417642744,1.0,1.0,,,,,,,,,
1713,844744,13704,0.02034107580916994,1.0,1.0,0.020363595474175197,1.0,1.0,,,,,,
1714,845264,13712,0.021050818420834495,1.0,1.0,,,,,,,,,
1715,845784,13720,0.019925953210958323,0.875,0.9696969696969697,,,,,,,,,
1716,846304,13728,0.017236241419817933,1.0,1.0,,,,,,,,,
1717,846888,13736,0.017805754057373408,1.0,1.0,,,,,,,,,
1718,847408,13744,0.020032537445895338,1.0,1.0,,,,,,,,,
1719,847928,13752,0.0241889308567324,1.0,1.0,,,,,,,,,
1720,848384,13760,0.015107022575355802,1.0,1.0,,,,,,,,,
1721,848904,13768,0.021939307495876442,1.0,1.0,0.015350723175027007,1.0,1.0,,,,,,
1722,849360,13776,0.02278091737676669,0.875,0.972972972972973,,,,,,,,,
1723,849880,13784,0.017124348067761593,1.0,1.0,,,,,,,,,
1724,850336,13792,0.023070860978555187,1.0,1.0,,,,,,,,,
1725,850920,13800,0.015674342436681494,1.0,1.0,,,,,,,,,
1726,851504,13808,0.016143903780013583,1.0,1.0,,,,,,,,,
1727,852024,13816,0.018280305749913475,0.875,0.9722222222222222,,,,,,,,,
1728,852544,13824,0.018761313751739082,1.0,1.0,,,,,,,,,
1729,853128,13832,0.019235503425773574,1.0,1.0,0.0222857566902489,1.0,1.0,,,,,,
1730,853648,13840,0.020125434178355082,1.0,1.0,,,,,,,,,
1731,854168,13848,0.019331494819934108,1.0,1.0,,,,,,,,,
1732,854688,13856,0.019495307753112215,1.0,1.0,,,,,,,,,
1733,855208,13864,0.018151396912251178,1.0,1.0,,,,,,,,,
1734,855856,13872,0.015192889334298052,1.0,1.0,,,,,,,,,
1735,856312,13880,0.023863859996973196,1.0,1.0,,,,,,,,,
1736,856768,13888,0.02190217264637756,1.0,1.0,,,,,,,,,
1737,857224,13896,0.02226358890623282,1.0,1.0,0.020148637738595994,1.0,1.0,,,,,,
1738,857744,13904,0.020613501052218763,0.875,0.9736842105263158,,,,,,,,,
1739,858072,13912,0.02205998954429608,1.0,1.0,,,,,,,,,
1740,858528,13920,0.02467099015101238,1.0,1.0,,,,,,,,,
1741,858984,13928,0.01714561783117109,1.0,1.0,,,,,,,,,
1742,859504,13936,0.016841642815183515,1.0,1.0,,,,,,,,,
1743,860024,13944,0.021662757161684015,0.75,0.9444444444444444,,,,,,,,,
1744,860672,13952,0.015570717934490549,1.0,1.0,,,,,,,,,
1745,861128,13960,0.01840889813119687,0.875,0.9714285714285714,0.019603189737552693,1.0,1.0,,,,,,
1746,861584,13968,0.020534225279440616,1.0,1.0,,,,,,,,,
1747,862104,13976,0.01930437620782615,1.0,1.0,,,,,,,,,
1748,862560,13984,0.019258934806632468,1.0,1.0,,,,,,,,,
1749,862952,13992,0.02103274846114883,1.0,1.0,,,,,,,,,
1750,863472,14000,0.02082599923960773,1.0,1.0,,,,,,,,,
1751,863928,14008,0.017213238168162018,1.0,1.0,,,,,,,,,
1752,864448,14016,0.016558291860382476,1.0,1.0,,,,,,,,,
1753,864968,14024,0.01911238180033364,1.0,1.0,0.021009666897294468,1.0,1.0,,,,,,
1754,865424,14032,0.016791494657951923,1.0,1.0,,,,,,,,,
1755,865880,14040,0.0197823701605926,1.0,1.0,,,,,,,,,
1756,866464,14048,0.016587566577615984,1.0,1.0,,,,,,,,,
1757,866920,14056,0.01960997938296734,0.875,0.9722222222222222,,,,,,,,,
1758,867376,14064,0.022550002945116332,1.0,1.0,,,,,,,,,
1759,868088,14072,0.01463507493590886,1.0,1.0,,,,,,,,,
1760,868608,14080,0.018248760852606172,1.0,1.0,,,,,,,,,
1761,869192,14088,0.017357304094666962,1.0,1.0,0.018825336676442803,1.0,1.0,,,,,,
1762,869712,14096,0.01933931828820974,1.0,1.0,,,,,,,,,
1763,870104,14104,0.02038793883459487,1.0,1.0,,,,,,,,,
1764,870496,14112,0.023535941880064165,0.875,0.9743589743589743,,,,,,,,,
1765,870952,14120,0.020282451558752895,0.875,0.9722222222222222,,,,,,,,,
1766,871536,14128,0.016096127538931734,1.0,1.0,,,,,,,,,
1767,872120,14136,0.01681211771700644,1.0,1.0,,,,,,,,,
1768,872512,14144,0.022221436325082968,0.875,0.9714285714285714,,,,,,,,,
1769,873096,14152,0.018163956194934334,0.875,0.9705882352941176,0.02059311751339396,1.0,1.0,,,,,,
1770,873552,14160,0.022067374923522256,1.0,1.0,,,,,,,,,
1771,874072,14168,0.023754705176554657,1.0,1.0,,,,,,,,,
1772,874784,14176,0.012812971962465492,1.0,1.0,,,,,,,,,
1773,875240,14184,0.02203236525095891,1.0,1.0,,,,,,,,,
1774,875824,14192,0.016172805913892436,1.0,1.0,,,,,,,,,
1775,876216,14200,0.023809628390767546,0.875,0.9714285714285714,,,,,,,,,
1776,876800,14208,0.02194496571454235,1.0,1.0,,,,,,,,,
1777,877192,14216,0.02100521994455336,1.0,1.0,0.022810467828250046,1.0,1.0,,,,,,
1778,877648,14224,0.020099486586481263,1.0,1.0,,,,,,,,,
1779,878168,14232,0.0198409212496347,1.0,1.0,,,,,,,,,
1780,878624,14240,0.02146905638474405,1.0,1.0,,,,,,,,,
1781,879080,14248,0.022360536718844255,1.0,1.0,,,,,,,,,
1782,879536,14256,0.021169958440326053,0.875,0.9722222222222222,,,,,,,,,
1783,879928,14264,0.023841750973492077,1.0,1.0,,,,,,,,,
1784,880384,14272,0.01879893900111868,1.0,1.0,,,,,,,,,
1785,880840,14280,0.023004228407976713,1.0,1.0,0.017023889017274783,1.0,1.0,,,,,,
1786,881232,14288,0.027187476687626486,1.0,1.0,,,,,,,,,
1787,881816,14296,0.018996419952165423,1.0,1.0,,,,,,,,,
1788,882208,14304,0.021777852927535955,1.0,1.0,,,,,,,,,
1789,882664,14312,0.02386978999016872,0.875,0.9444444444444444,,,,,,,,,
1790,883120,14320,0.02066838237504584,1.0,1.0,,,,,,,,,
1791,883576,14328,0.02011020839441919,1.0,1.0,,,,,,,,,
1792,884032,14336,0.021022932339828358,1.0,1.0,,,,,,,,,
1793,884552,14344,0.02155776867372398,1.0,1.0,0.01646568833915528,1.0,1.0,,,,,,
1794,885072,14352,0.019170082443764037,1.0,1.0,,,,,,,,,
1795,885592,14360,0.01637722815239825,1.0,1.0,,,,,,,,,
1796,886048,14368,0.020619320291682654,1.0,1.0,,,,,,,,,
1797,886504,14376,0.02303964575699849,1.0,1.0,,,,,,,,,
1798,886960,14384,0.019775188257007113,1.0,1.0,,,,,,,,,
1799,887416,14392,0.021472524758165207,1.0,1.0,,,,,,,,,
1800,887872,14400,0.027991355714823574,1.0,1.0,,,,,,,,,
1801,888392,14408,0.02308774922784857,1.0,1.0,0.023042419674293158,1.0,1.0,,,,,,
1802,888784,14416,0.024640532446412244,1.0,1.0,,,,,,,,,
1803,889304,14424,0.017449734914684444,1.0,1.0,,,,,,,,,
1804,889760,14432,0.023365292460948064,1.0,1.0,,,,,,,,,
1805,890344,14440,0.02000382409383981,1.0,1.0,,,,,,,,,
1806,890800,14448,0.020126015708425985,1.0,1.0,,,,,,,,,
1807,891320,14456,0.01801292547737129,1.0,1.0,,,,,,,,,
1808,891840,14464,0.021125687296543964,1.0,1.0,,,,,,,,,
1809,892360,14472,0.015149474071957153,1.0,1.0,0.017630621493158458,1.0,1.0,,,,,,
1810,892816,14480,0.021256438257761443,1.0,1.0,,,,,,,,,
1811,893272,14488,0.02366862450608075,1.0,1.0,,,,,,,,,
1812,893792,14496,0.024282480243677157,1.0,1.0,,,,,,,,,
1813,894184,14504,0.022760234516303893,1.0,1.0,,,,,,,,,
1814,894704,14512,0.016730779892696755,1.0,1.0,,,,,,,,,
1815,895224,14520,0.019487431101194306,1.0,1.0,,,,,,,,,
1816,895616,14528,0.02586169255400357,1.0,1.0,,,,,,,,,
1817,896200,14536,0.016494817192164914,0.875,0.9722222222222222,0.021122182925808194,1.0,1.0,,,,,,
1818,896656,14544,0.019824218574878864,1.0,1.0,,,,,,,,,
1819,897176,14552,0.01946146873403449,1.0,1.0,,,,,,,,,
1820,897568,14560,0.02451387449499469,1.0,1.0,,,,,,,,,
1821,898088,14568,0.020933267422313488,1.0,1.0,,,,,,,,,
1822,898544,14576,0.018691219541140686,1.0,1.0,,,,,,,,,
1823,899128,14584,0.01864696478433006,1.0,1.0,,,,,,,,,
1824,899584,14592,0.022073493493017786,1.0,1.0,,,,,,,,,
1825,899976,14600,0.02150860236254327,1.0,1.0,0.019999194416528705,1.0,1.0,,,,,,
1826,900560,14608,0.016960775331514598,1.0,1.0,,,,,,,,,
1827,901080,14616,0.021265337771243516,1.0,1.0,,,,,,,,,
1828,901600,14624,0.01905638179983278,1.0,1.0,,,,,,,,,
1829,902184,14632,0.016293683141484185,1.0,1.0,,,,,,,,,
1830,902704,14640,0.01900764985413574,1.0,1.0,,,,,,,,,
1831,903224,14648,0.019802693659817076,0.875,0.9743589743589743,,,,,,,,,
1832,903744,14656,0.017175487455657553,1.0,1.0,,,,,,,,,
1833,904264,14664,0.0176013787547435,0.875,0.9705882352941176,0.01901607881371904,1.0,1.0,,,,,,
1834,904720,14672,0.019935903526495814,1.0,1.0,,,,,,,,,
1835,905304,14680,0.020033231074736976,1.0,1.0,,,,,,,,,
1836,905760,14688,0.018098555536110922,1.0,1.0,,,,,,,,,
1837,906216,14696,0.023606290329114238,0.875,0.9459459459459459,,,,,,,,,
1838,906736,14704,0.016905256564554168,1.0,1.0,,,,,,,,,
1839,907256,14712,0.01780440004293938,1.0,1.0,,,,,,,,,
1840,907712,14720,0.01927999134885125,1.0,1.0,,,,,,,,,
1841,908168,14728,0.01719277740502728,0.75,0.9459459459459459,0.021592306978189764,1.0,1.0,,,,,,
1842,908688,14736,0.02057343992899177,1.0,1.0,,,,,,,,,
1843,909336,14744,0.01833239472064795,1.0,1.0,,,,,,,,,
1844,909728,14752,0.019420940525629416,1.0,1.0,,,,,,,,,
1845,910312,14760,0.01796514242476315,1.0,1.0,,,,,,,,,
1846,910768,14768,0.017333901771491723,1.0,1.0,,,,,,,,,
1847,911224,14776,0.018794719999435973,1.0,1.0,,,,,,,,,
1848,911680,14784,0.017734277176526297,1.0,1.0,,,,,,,,,
1849,912136,14792,0.01594342286541906,1.0,1.0,0.020197042518157654,1.0,1.0,,,,,,
1850,912720,14800,0.019136570538363186,1.0,1.0,,,,,,,,,
1851,913240,14808,0.018798321574268025,1.0,1.0,,,,,,,,,
1852,913696,14816,0.02581392125970266,1.0,1.0,,,,,,,,,
1853,914152,14824,0.018363458927738434,1.0,1.0,,,,,,,,,
1854,914608,14832,0.022553753842531724,1.0,1.0,,,,,,,,,
1855,915064,14840,0.01910285258256181,1.0,1.0,,,,,,,,,
1856,915584,14848,0.020535992294317705,1.0,1.0,,,,,,,,,
1857,916104,14856,0.019170614263299517,1.0,1.0,0.015774282482327956,1.0,1.0,,,,,,
1858,916688,14864,0.017564750480707117,1.0,1.0,,,,,,,,,
1859,917208,14872,0.019337942415721822,1.0,1.0,,,,,,,,,
1860,917664,14880,0.01769970997334635,1.0,1.0,,,,,,,,,
1861,918120,14888,0.02520587451080692,0.875,0.9736842105263158,,,,,,,,,
1862,918576,14896,0.021797076273522564,1.0,1.0,,,,,,,,,
1863,919032,14904,0.023033272118350042,0.875,0.972972972972973,,,,,,,,,
1864,919488,14912,0.023482762185120194,0.875,0.9722222222222222,,,,,,,,,
1865,920008,14920,0.020636981846102635,0.875,0.9743589743589743,0.019605407961423568,1.0,1.0,,,,,,
1866,920336,14928,0.025433840627236297,1.0,1.0,,,,,,,,,
1867,920856,14936,0.019572927947566984,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
1868,921376,14944,0.013940953325766137,1.0,1.0,,,,,,,,,
1869,921832,14952,0.021743319181571238,1.0,1.0,,,,,,,,,
1870,922288,14960,0.01836568894585386,1.0,1.0,,,,,,,,,
1871,922744,14968,0.022446386886015062,1.0,1.0,,,,,,,,,
1872,923328,14976,0.01761992579397434,1.0,1.0,,,,,,,,,
1873,923848,14984,0.014891788185082421,1.0,1.0,0.016374810593604874,1.0,1.0,,,,,,
1874,924432,14992,0.015559663209912129,1.0,1.0,,,,,,,,,
1875,924888,15000,0.02143836060972945,1.0,1.0,,,,,,,,,
